id,name,year,genre
328352,The New Christy Minstrels,1960.0,Folk
773407,Charlie Watts,1960.0,Jazz
334101,Max Romeo,1960.0,Reggae
334054,Marmalade,1960.0,Pop/Rock
639397,Caetano Veloso,1960.0,Latin
639005,George Carlin,1960.0,Comedy/Spoken
770853,The Kendalls,1960.0,Country
333634,Phil Ochs,1960.0,Folk
771010,The Left Banke,1960.0,Pop/Rock
319945,Peter Criss,1960.0,Pop/Rock
771297,King Sunny Ade,1960.0,International
330601,Pharoah Sanders,1960.0,Jazz
772191,The Bonzo Dog Band,1960.0,Pop/Rock
772526,Irma Thomas,1960.0,R&B
500664,The Seeds,1960.0,Pop/Rock
500889,Minnie Riperton,1960.0,R&B
772567,Iron Butterfly,1960.0,Pop/Rock
772976,Booker T. Jones,1960.0,R&B
771438,Black Sabbath,1960.0,Pop/Rock
296024,RubÃ©n Blades,1960.0,Latin
503913,Mountain,1960.0,Pop/Rock
777466,J.K. & Co.,1960.0,Pop/Rock
304401,Procol Harum,1960.0,Pop/Rock
517264,Tom Rush,1960.0,Folk
788568,The Dillards,1960.0,Country
302685,Rufus,1960.0,R&B
674262,Mandrill,1960.0,R&B
625736,Brian Wilson,1960.0,Pop/Rock
300245,Rick Wakeman,1960.0,Pop/Rock
299882,Karen Dalton,1960.0,Folk
624504,The Box Tops,1960.0,Pop/Rock
299471,Scorpions,1960.0,Pop/Rock
790604,Taj Mahal,1960.0,Blues
297894,Poco,1960.0,Pop/Rock
297702,Sammy Hagar,1960.0,Pop/Rock
624215,The Brothers Johnson,1960.0,R&B
520975,Tommy James & the Shondells,1960.0,Pop/Rock
516202,Brian Hyland,1960.0,Pop/Rock
307025,Roky Erickson,1960.0,Pop/Rock
515750,Albertina Walker,1960.0,Religious
515628,Tom T. Hall,1960.0,Country
504928,The 13th Floor Elevators,1960.0,Pop/Rock
317417,Quicksilver Messenger Service,1960.0,Pop/Rock
505532,Tim Hardin,1960.0,Pop/Rock
633079,Strawberry Alarm Clock,1960.0,Pop/Rock
314600,Love,1960.0,Pop/Rock
313284,Little Feat,1960.0,Pop/Rock
633044,Strunz & Farah,1960.0,International
777210,Kool & the Gang,1960.0,R&B
784760,The Cowsills,1960.0,Pop/Rock
312062,Marvin Sease,1960.0,Blues
785380,"Lee ""Scratch"" Perry",1960.0,Reggae
311674,Vanilla Fudge,1960.0,Pop/Rock
509524,Al Kooper,1960.0,Pop/Rock
629609,David Allan Coe,1960.0,Country
628981,The Buckinghams,1960.0,Pop/Rock
515600,Thelma Houston,1960.0,R&B
631774,The Byrds,1960.0,Pop/Rock
337271,Jessi Colter,1960.0,Country
531986,David Bowie,1960.0,Pop/Rock
31441,Paul Winter,1960.0,New Age
99753,Connie Smith,1960.0,Country
99561,The Incredible String Band,1960.0,Folk
99104,Vashti Bunyan,1960.0,Folk
97949,The International Submarine Band,1960.0,Pop/Rock
97654,Kim Carnes,1960.0,Pop/Rock
97509,Con Funk Shun,1960.0,R&B
211197,Dick Gregory,1960.0,Comedy/Spoken
99888,The Knickerbockers,1960.0,Pop/Rock
97182,Christy Moore,1960.0,International
96944,Chris Hillman,1960.0,Country
183715,The Fugitives,1960.0,Pop/Rock
96613,Bonnie Raitt,1960.0,Pop/Rock
95613,Chico Buarque,1960.0,International
489606,Millie Small,1960.0,Reggae
179126,David Gates,1960.0,Pop/Rock
94224,Ike & Tina Turner,1960.0,R&B
96964,Boz Scaggs,1960.0,Pop/Rock
100116,Charlie Wilson,1960.0,R&B
100160,The Kinks,1960.0,Pop/Rock
101946,Isaac Hayes,1960.0,R&B
617370,Tom Moulton,1960.0,R&B
354158,Kaleidoscope,1960.0,Pop/Rock
109274,Chris Montez,1960.0,Pop/Rock
109012,It's a Beautiful Day,1960.0,Pop/Rock
107877,James Carr,1960.0,R&B
33316,Andy Kim,1960.0,Pop/Rock
839369,Little Eva,1960.0,R&B
107090,Cher,1960.0,Pop/Rock
106882,Lamont Dozier,1960.0,R&B
935990,Brewer & Shipley,1960.0,Pop/Rock
556242,Hamza el Din,1960.0,International
3056,P.P. Arnold,1960.0,R&B
104388,Jack DeJohnette,1960.0,Jazz
750925,Shirley Ellis,1960.0,R&B
103162,Kim Weston,1960.0,R&B
103033,Chuck Jackson,1960.0,R&B
102985,Julio Iglesias,1960.0,Vocal
868456,Melba Montgomery,1960.0,Country
110104,Cissy Houston,1960.0,R&B
93632,Robert Palmer,1960.0,Pop/Rock
764636,The Clark Sisters,1960.0,Religious
81231,Bobby Hutcherson,1960.0,Jazz
623518,Brigitte Bardot,1960.0,Pop/Rock
814340,Jeanne Moreau,1960.0,Vocal
167399,Marvin Hamlisch,1960.0,Stage & Screen
80118,Kevin Ayers,1960.0,Pop/Rock
805332,The Charlatans,1960.0,Pop/Rock
79392,Keith Green,1960.0,Religious
25047,The Angels,1960.0,Pop/Rock
358532,Preservation Hall Jazz Band,1960.0,Jazz
78044,Bill Withers,1960.0,R&B
60476,The Friends of Distinction,1960.0,R&B
77175,Bob Weir,1960.0,Pop/Rock
76057,King Crimson,1960.0,Pop/Rock
75665,The Gentrys,1960.0,Pop/Rock
238506,John Mayall & the Bluesbreakers,1960.0,Blues
75295,Ken Boothe,1960.0,Reggae
818593,The Deviants,1960.0,Pop/Rock
82955,The Intruders,1960.0,R&B
83013,The Jackson 5,1960.0,R&B
123345,Claus Ogerman,1960.0,Jazz
67900,The Foundations,1960.0,R&B
73605,The Gaylads,1960.0,Reggae
890799,The McCoys,1960.0,Pop/Rock
36402,Sonny Bono,1960.0,Pop/Rock
90945,Colosseum,1960.0,Pop/Rock
90389,Idris Muhammad,1960.0,Jazz
90169,King Floyd,1960.0,R&B
742673,Ali Akbar Khan,1960.0,International
90018,The Last Poets,1960.0,Jazz
87985,The Hollies,1960.0,Pop/Rock
1211412,Raven,1960.0,Pop/Rock
86826,Irene Cara,1960.0,Pop/Rock
85915,Billy Joel,1960.0,Pop/Rock
85776,James Gang,1960.0,Pop/Rock
85448,The Heptones,1960.0,Reggae
768010,The Ides of March,1960.0,Pop/Rock
821590,Diana Ross & the Supremes,1960.0,R&B
93322,King Tubby,1960.0,Reggae
680065,Jeff Wayne,1960.0,Pop/Rock
110161,Chicago,1960.0,Pop/Rock
834673,Linda Jones,1960.0,R&B
138335,Dobie Gray,1960.0,R&B
137474,Laura Nyro,1960.0,Pop/Rock
137401,The Cyrkle,1960.0,Pop/Rock
136640,Tammy Wynette,1960.0,Country
135543,The Electric Prunes,1960.0,Pop/Rock
135273,"Earth, Wind & Fire",1960.0,R&B
954817,Marcos Valle,1960.0,Latin
138407,The Dramatics,1960.0,R&B
135032,The Beau Brummels,1960.0,Pop/Rock
955936,Henry Gross,1960.0,Pop/Rock
957296,Herbie Hancock,1960.0,Jazz
959490,Dave Dudley,1960.0,Country
132579,Larry Norman,1960.0,Religious
131627,Creedence Clearwater Revival,1960.0,Pop/Rock
131581,"Crosby, Stills & Nash",1960.0,Pop/Rock
131178,James Burton,1960.0,Country
955773,Herb Alpert & the Tijuana Brass,1960.0,Easy Listening
138833,Fela Kuti,1960.0,International
139026,Led Zeppelin,1960.0,Pop/Rock
949619,Gong,1960.0,Pop/Rock
938878,Brownsville Station,1960.0,Pop/Rock
149973,Barbara Lynn,1960.0,R&B
939567,Buffalo Springfield,1960.0,Pop/Rock
149515,Joe Cocker,1960.0,Pop/Rock
149044,Barry White,1960.0,R&B
148477,Clarence Carter,1960.0,R&B
148355,Egg,1960.0,Pop/Rock
943936,Buddy Miles,1960.0,Pop/Rock
147638,Edgar Froese,1960.0,Electronic
944206,"Grover Washington, Jr.",1960.0,Jazz
945196,Gerry Rafferty,1960.0,Pop/Rock
146354,The Del McCoury Band,1960.0,Country
145086,The Easybeats,1960.0,Pop/Rock
144629,Fever Tree,1960.0,Pop/Rock
946137,Canned Heat,1960.0,Pop/Rock
143494,The Dubliners,1960.0,International
143367,The Duprees,1960.0,R&B
130932,Crazy Horse,1960.0,Pop/Rock
110341,The Creation,1960.0,Pop/Rock
130689,Jackson Browne,1960.0,Pop/Rock
130115,Jackson C. Frank,1960.0,Folk
765585,Baden Powell,1960.0,Latin
255371,Leslie West,1960.0,Pop/Rock
121459,Cornell Campbell,1960.0,Reggae
121318,Chris Squire,1960.0,Pop/Rock
120411,Cowboy,1960.0,Pop/Rock
1190,Syreeta,1960.0,R&B
36537,Steve Howe,1960.0,Pop/Rock
122023,Cilla Black,1960.0,Pop/Rock
118384,Comus,1960.0,Pop/Rock
175196,Carlos Santana,1960.0,Pop/Rock
115140,Commander Cody and His Lost Planet Airmen,1960.0,Pop/Rock
114342,The Doors,1960.0,Pop/Rock
113480,Jaco Pastorius,1960.0,Jazz
112462,Cream,1960.0,Pop/Rock
110564,Ivan Lins,1960.0,Latin
110541,Chick Corea,1960.0,Jazz
117990,Joe Bataan,1960.0,Latin
122381,Jacques Dutronc,1960.0,Pop/Rock
122795,L.T.D.,1960.0,R&B
2993710,Don Covay,1960.0,R&B
987491,Gram Parsons,1960.0,Pop/Rock
130036,"Crosby, Stills, Nash & Young",1960.0,Pop/Rock
129775,Parliament,1960.0,R&B
129761,Jimmy Webb,1960.0,Pop/Rock
128585,Jackie Mittoo,1960.0,Reggae
988440,Grateful Dead,1960.0,Pop/Rock
128266,Country Joe & the Fish,1960.0,Pop/Rock
988638,Captain Beefheart,1960.0,Pop/Rock
1006765,Rodriguez,1960.0,Pop/Rock
1032454,Jigsaw,1960.0,Pop/Rock
1213943,The Blasters,1960.0,Pop/Rock
1233067,Danny Thompson,1960.0,Pop/Rock
1620705,The Outsiders,1960.0,Pop/Rock
1784311,Mulatu Astatke,1960.0,International
125465,Barclay James Harvest,1960.0,Pop/Rock
2285572,Manfred Mann,1960.0,Pop/Rock
123915,Christine McVie,1960.0,Pop/Rock
962339,Dave Mason,1960.0,Pop/Rock
254556,Roger Waters,1960.0,Pop/Rock
74776,Bill Bruford,1960.0,Pop/Rock
73553,Bill Fay,1960.0,Pop/Rock
24152,Sherbet,1960.0,Pop/Rock
24139,Paul Rodgers,1960.0,Pop/Rock
479548,The Upsetters,1960.0,Reggae
758920,The Ethiopians,1960.0,Reggae
919928,The Techniques,1960.0,Reggae
22928,Steppenwolf,1960.0,Pop/Rock
135059,Classics IV,1960.0,Pop/Rock
890724,The Originals,1960.0,R&B
22574,Paul Mauriat,1960.0,Easy Listening
21747,Chuck Mangione,1960.0,Jazz
21744,Stephen Stills,1960.0,Pop/Rock
21334,Stephanie Mills,1960.0,R&B
297849,Kaleidoscope,1960.0,Pop/Rock
20319,Shel Silverstein,1960.0,Folk
20050,Ten Years After,1960.0,Pop/Rock
802264,Cassius Clay,1960.0,Comedy/Spoken
919853,The Tokens,1960.0,Pop/Rock
492521,Mina,1960.0,Pop/Rock
178135,The Edwin Hawkins Singers,1960.0,Religious
657329,CamarÃ³n de la Isla,1960.0,Latin
104147,La Sonora Dinamita,1960.0,Latin
796957,Fifty Foot Hose,1960.0,Pop/Rock
31263,AndraÃ© Crouch,1960.0,Religious
31022,Jim Morrison,1960.0,Pop/Rock
806822,Joey Dee,1960.0,Pop/Rock
30925,Shirley Horn,1960.0,Jazz
29909,Terry Reid,1960.0,Pop/Rock
29604,Shocking Blue,1960.0,Pop/Rock
920117,The Uniques,1960.0,Pop/Rock
29067,The Action,1960.0,Pop/Rock
28772,The 5th Dimension,1960.0,Pop/Rock
74857,The Hondells,1960.0,Pop/Rock
28316,Slim Smith,1960.0,Reggae
27916,Terry Callier,1960.0,R&B
27102,Terry Stafford,1960.0,Pop/Rock
789514,El Gran Combo de Puerto Rico,1960.0,Latin
1016154,"Pete ""El Conde"" RodrÃ­guez",1960.0,International
107247,Chuck Rainey,1960.0,Jazz
106514,Boots Randolph,1960.0,Country
17937,Patti LuPone,1960.0,Vocal
189641,Jean-Jacques Perrey,1960.0,Electronic
6855,Pablo MilanÃ©s,1960.0,Latin
6143,Alice Coltrane,1960.0,Jazz
5953,Alice Cooper,1960.0,Pop/Rock
5882,T. Rex,1960.0,Pop/Rock
332641,Nic Jones,1960.0,Folk
663424,D.J. Rogers,1960.0,R&B
812480,John Stewart,1960.0,Folk
292876,Joyce,1960.0,Latin
595559,Arif Mardin,1960.0,Pop/Rock
2411,Tangerine Dream,1960.0,Electronic
2330,Sergio Mendes,1960.0,Easy Listening
2273,Allan Sherman,1960.0,Comedy/Spoken
1589,GyÃ¶rgy KurtÃ¡g,1960.0,Classical
540139,Camilo Sesto,1960.0,Latin
3161008,The Neptunes,1960.0,R&B
284939,Los Ãngeles Negros,1960.0,Latin
3595,Andrew Lloyd Webber,1960.0,Stage & Screen
7230,Brian May,1960.0,Pop/Rock
7448,The Delfonics,1960.0,R&B
7729,The Trashmen,1960.0,Pop/Rock
16835,The Paul Butterfield Blues Band,1960.0,Blues
451183,Michael Chapman,1960.0,Folk
16235,Tony Orlando,1960.0,Pop/Rock
16227,Tavares,1960.0,R&B
14959,Taste,1960.0,Pop/Rock
50520,Bettye Swann,1960.0,R&B
308625,Luis Alberto Spinetta,1960.0,Latin
13755,Starcastle,1960.0,Pop/Rock
13393,Tower of Power,1960.0,R&B
12472,Traffic,1960.0,Pop/Rock
86750,The Jazz Crusaders,1960.0,Jazz
476645,The Maytals,1960.0,Reggae
247004,Roberto Torres,1960.0,Latin
248885,Lisandro Meza,1960.0,Latin
11620,Alvin Lee,1960.0,Pop/Rock
362922,Los RelÃ¡mpagos del Norte,1960.0,Latin
8245,Spanky & Our Gang,1960.0,Pop/Rock
896817,The Sapphires,1960.0,Pop/Rock
32366,Steve Goodman,1960.0,Folk
32807,Son Seals,1960.0,Blues
158717,DÃ³ris Monteiro,1960.0,Latin
823482,Hopeton Lewis,1960.0,Reggae
791480,Exile,1960.0,Country
62729,Bobby Sherman,1960.0,Pop/Rock
67539,Billy Gibbons,1960.0,Pop/Rock
61938,Blue Ã–yster Cult,1960.0,Pop/Rock
61534,The Bobby Fuller Four,1960.0,Pop/Rock
61480,The Guess Who,1960.0,Pop/Rock
230784,Lord Creator,1960.0,Reggae
144349,Ed Bruce,1960.0,Country
59537,Blue Cheer,1960.0,Pop/Rock
59293,The Mamas & the Papas,1960.0,Pop/Rock
58438,Betty Davis,1960.0,R&B
58372,Faces,1960.0,Pop/Rock
57840,B.J. Thomas,1960.0,Country
391003,Norman Greenbaum,1960.0,Pop/Rock
57209,The Free Design,1960.0,Pop/Rock
59655,The Mar-Keys,1960.0,R&B
64303,Badfinger,1960.0,Pop/Rock
64509,Bobby Womack,1960.0,R&B
65397,Bobbie Gentry,1960.0,Country
930722,Timi Yuro,1960.0,Pop/Rock
73383,The Gap Band,1960.0,R&B
301404,Rick Derringer,1960.0,Pop/Rock
72205,Billy Joe Shaver,1960.0,Country
72041,Bob Seger,1960.0,Pop/Rock
71970,The J.B.'s,1960.0,R&B
70534,Bill Cosby,1960.0,Comedy/Spoken
69761,The Irish Rovers,1960.0,International
69402,Bob Marley & the Wailers,1960.0,Reggae
412134,The Pioneers,1960.0,Reggae
67406,The Chieftains,1960.0,International
66915,Bob Dylan,1960.0,Pop/Rock
1292549,The Uniques,1960.0,Reggae
66800,Bola Sete,1960.0,Jazz
66570,Keith Jarrett,1960.0,Jazz
65882,Bob James,1960.0,Jazz
65620,"Bobby ""Boris"" Pickett",1960.0,Pop/Rock
57188,Bob Andy,1960.0,Reggae
53916,The Fantastic Four,1960.0,R&B
53606,Bloodstone,1960.0,R&B
53204,Beth Carvalho,1960.0,Latin
37865,Andy MontaÃ±ez,1960.0,Latin
37794,Silvio RodrÃ­guez,1960.0,Latin
37658,Steve Reich,1960.0,Classical
37197,Steve Tyrell,1960.0,Vocal
37026,The Bellamy Brothers,1960.0,Country
36987,Sonny Sharrock,1960.0,Jazz
36645,Steve Kuhn,1960.0,Jazz
130402,Larry Graham,1960.0,R&B
36106,Steve Miller Band,1960.0,Pop/Rock
35697,Peaches & Herb,1960.0,R&B
806991,Vikki Carr,1960.0,Vocal
35464,Maria Muldaur,1960.0,Pop/Rock
850161,Jessie Hill,1960.0,R&B
16361,Patty Duke,1960.0,Pop/Rock
34094,The Archies,1960.0,Pop/Rock
33560,Suzi Quatro,1960.0,Pop/Rock
33161,Sly & the Family Stone,1960.0,R&B
38490,The Band,1960.0,Pop/Rock
937397,Brooklyn Bridge,1960.0,Pop/Rock
822874,JosÃ© JosÃ©,1960.0,Latin
41899,The Blues Project,1960.0,Pop/Rock
52900,The Lovin' Spoonful,1960.0,Folk
51909,Carpenters,1960.0,Pop/Rock
51736,The Manhattans,1960.0,R&B
245133,Robert Klein,1960.0,Comedy/Spoken
597875,Adriano Celentano,1960.0,Pop/Rock
98278,Keith Relf,1960.0,Pop/Rock
49180,Betty Harris,1960.0,R&B
46925,"Blood, Sweat & Tears",1960.0,Pop/Rock
807068,Rita Lee,1960.0,Latin
46120,The Amboy Dukes,1960.0,Pop/Rock
45313,Steve Winwood,1960.0,Pop/Rock
45077,Leo Kottke,1960.0,Folk
199090,Denise LaSalle,1960.0,Blues
91879,Ismael Miranda,1960.0,Latin
43714,Bee Gees,1960.0,Pop/Rock
43444,Steve Martin,1960.0,Comedy/Spoken
42993,Sonny & Cher,1960.0,Pop/Rock
41874,The Beach Boys,1960.0,Pop/Rock
151979,Bay City Rollers,1960.0,Pop/Rock
580485,Willie Hutch,1960.0,R&B
926548,Iggy Pop,1960.0,Pop/Rock
159699,Emmylou Harris,1960.0,Country
165818,Charley Pride,1960.0,Country
925181,Them,1960.0,Pop/Rock
179764,Fontella Bass,1960.0,R&B
900349,The Soul Survivors,1960.0,R&B
925450,Three Dog Night,1960.0,Pop/Rock
179205,Don McLean,1960.0,Pop/Rock
933568,Tommy Bolin,1960.0,Pop/Rock
894827,"Oscar Brown, Jr.",1960.0,Vocal
170454,Carla Thomas,1960.0,R&B
170369,Lynyrd Skynyrd,1960.0,Pop/Rock
894465,The Rolling Stones,1960.0,Pop/Rock
184187,Gabor Szabo,1960.0,Jazz
154548,Eric Burdon,1960.0,Pop/Rock
936190,Stevie Nicks,1960.0,Pop/Rock
169856,Luther Allison,1960.0,Blues
936425,Todd Rundgren,1960.0,Pop/Rock
927736,Arlo Guthrie,1960.0,Folk
153933,Geddy Lee,1960.0,Pop/Rock
164093,Tammi Terrell,1960.0,R&B
175708,Ry Cooder,1960.0,Pop/Rock
180263,Flamin' Groovies,1960.0,Pop/Rock
899198,The Smothers Brothers,1960.0,Comedy/Spoken
165011,Dionne Warwick,1960.0,R&B
923432,The Wailers,1960.0,Reggae
182360,Donny Hathaway,1960.0,R&B
182598,MC5,1960.0,Pop/Rock
174506,James Spaulding,1960.0,Jazz
887718,Michael Henderson,1960.0,R&B
932858,Tom ZÃ©,1960.0,International
897322,The Remains,1960.0,Pop/Rock
897783,The Silvertones,1960.0,Reggae
176859,Joe Zawinul,1960.0,Jazz
931086,Astrud Gilberto,1960.0,Latin
173988,Rita Marley,1960.0,Reggae
164750,Garland Jeffreys,1960.0,Pop/Rock
172770,Carl Butler,1960.0,Country
934350,Tom Scott,1960.0,Jazz
182900,Fleetwood Mac,1960.0,Pop/Rock
923618,The Standells,1960.0,Pop/Rock
934721,Tom Paxton,1960.0,Folk
885875,Michael Martin Murphey,1960.0,Country
923801,The Young Rascals,1960.0,Pop/Rock
933883,Al Stewart,1960.0,Pop/Rock
177060,Janis Joplin,1960.0,Pop/Rock
170815,Fred Neil,1960.0,Folk
887619,Renaissance,1960.0,Pop/Rock
920165,The Tornados,1960.0,Pop/Rock
161830,Tamba Trio,1960.0,Latin
892771,The O'Jays,1960.0,R&B
166785,Dan Fogelberg,1960.0,Pop/Rock
920101,The United States of America,1960.0,Pop/Rock
153503,Gary Peacock,1960.0,Jazz
162233,Fairport Convention,1960.0,Pop/Rock
152312,Jack Bruce,1960.0,Pop/Rock
185155,Maceo Parker,1960.0,R&B
167296,Caravan,1960.0,Pop/Rock
169124,Eddie Harris,1960.0,Jazz
892823,Mick Jagger,1960.0,Pop/Rock
920939,The Undisputed Truth,1960.0,R&B
893111,The Paragons,1960.0,Reggae
184637,Flora Purim,1960.0,Latin
185440,David Lanz,1960.0,New Age
185669,Mac Davis,1960.0,Country
178014,U-Roy,1960.0,Reggae
153590,Graham Nash,1960.0,Pop/Rock
185615,Gary Stewart,1960.0,Country
891264,The Outlaws,1960.0,Pop/Rock
848913,Richard Hell,1970.0,Pop/Rock
692100,Youssou N'Dour,1970.0,International
51376,The Fall,1970.0,Pop/Rock
690254,ZZ Top,1970.0,Pop/Rock
421315,The Rezillos,1970.0,Pop/Rock
672269,Mandy Patinkin,1970.0,Vocal
422405,The Replacements,1970.0,Pop/Rock
418740,Sex Pistols,1970.0,Pop/Rock
689836,Joel Rafael,1970.0,Folk
202033,Tony Trischka,1970.0,Country
50588,The Angels,1970.0,Pop/Rock
175538,First Choice,1970.0,R&B
420539,The Residents,1970.0,Pop/Rock
40501,Steve Roach,1970.0,New Age
694325,Gheorghe Zamfir,1970.0,Easy Listening
216212,John Cooper Clarke,1970.0,Pop/Rock
478426,Orange Juice,1970.0,Pop/Rock
409968,Reba McEntire,1970.0,Country
53739,Bette Midler,1970.0,Vocal
177957,Don Carlos,1970.0,Reggae
202545,Generation X,1970.0,Pop/Rock
411745,The Radiators,1970.0,Pop/Rock
38805,Angie Stone,1970.0,R&B
895443,The Human League,1970.0,Pop/Rock
411830,Nile Rodgers,1970.0,R&B
737969,Gary Bartz,1970.0,Jazz
418662,The Psychedelic Furs,1970.0,Pop/Rock
697350,Ziggy Marley,1970.0,Reggae
413683,Otis Taylor,1970.0,Blues
696015,Phoebe Snow,1970.0,Pop/Rock
414016,Nina Hagen,1970.0,Pop/Rock
52382,The Marshall Tucker Band,1970.0,Pop/Rock
818366,Leonard Rosenman,1970.0,Stage & Screen
52151,Augustus Pablo,1970.0,Reggae
352294,Pixinguinha,1970.0,Latin
672910,Wire,1970.0,Pop/Rock
51992,Big Star,1970.0,Pop/Rock
671953,Heart,1970.0,Pop/Rock
413524,The Police,1970.0,Pop/Rock
688400,Willis Alan Ramsey,1970.0,Pop/Rock
674937,Daryl Coley,1970.0,Religious
673114,Marcus Miller,1970.0,Jazz
459616,Michael McDonald,1970.0,Pop/Rock
177588,Jon Hassell,1970.0,New Age
44994,Sonny Landreth,1970.0,Blues
679219,Dave Alvin,1970.0,Pop/Rock
461737,Old & In the Way,1970.0,Country
473652,Michel Berger,1970.0,Pop/Rock
463527,Return to Forever,1970.0,Jazz
144538,Curved Air,1970.0,Pop/Rock
678459,William Clarke,1970.0,Blues
96142,Charly GarcÃ­a,1970.0,Latin
42234,Steven Halpern,1970.0,New Age
678339,XTC,1970.0,Pop/Rock
44764,Blondie,1970.0,Pop/Rock
77306,Keith Hudson,1970.0,Reggae
677991,John Scofield,1970.0,Jazz
44751,Steve Wariner,1970.0,Country
44703,Sweet Honey in the Rock,1970.0,Religious
38291,Sneaky Pete Kleinow,1970.0,Pop/Rock
675495,Mannheim Steamroller,1970.0,New Age
43348,Angel,1970.0,Pop/Rock
674887,Daryl Hall & John Oates,1970.0,Pop/Rock
201297,Foghat,1970.0,Pop/Rock
457692,Off Broadway,1970.0,Pop/Rock
795841,Don Blackman,1970.0,R&B
293897,Rod Temperton,1970.0,R&B
49797,Steven Tyler,1970.0,Pop/Rock
891911,Midnight Star,1970.0,R&B
49367,The Blackbyrds,1970.0,R&B
833631,Los Bukis,1970.0,Latin
476248,The Mooney Suzuki,1970.0,Pop/Rock
47421,The Blues Brothers,1970.0,R&B
47134,Susannah McCorkle,1970.0,Vocal
894847,The Pointer Sisters,1970.0,R&B
168993,Elf,1970.0,Pop/Rock
333447,Phyllis Hyman,1970.0,R&B
50034,Gary Moore,1970.0,Pop/Rock
475932,The Only Ones,1970.0,Pop/Rock
40922,The Sound,1970.0,Pop/Rock
475362,Arthur Russell,1970.0,Avant-Garde
684240,Wreckless Eric,1970.0,Pop/Rock
683795,Yello,1970.0,Electronic
683750,Yellow Magic Orchestra,1970.0,Electronic
683686,Willie Nile,1970.0,Pop/Rock
194380,Emmanuel,1970.0,Latin
176148,Riders in the Sky,1970.0,Country
41431,Angelo Badalamenti,1970.0,Stage & Screen
51740,JosÃ© Carreras,1970.0,Classical
894831,Oscar D'LeÃ³n,1970.0,Latin
49374,Simple Minds,1970.0,Pop/Rock
152002,Joe Ely,1970.0,Country
896965,Mikey Dread,1970.0,Reggae
755030,Steve Harley & Cockney Rebel,1970.0,Pop/Rock
754587,Steve Hackett,1970.0,Pop/Rock
75264,Bad Brains,1970.0,Pop/Rock
75100,Bad Company,1970.0,Pop/Rock
210142,Lou Ann Barton,1970.0,Blues
918400,A Certain Ratio,1970.0,Pop/Rock
74397,Bill Frisell,1970.0,Jazz
377035,Mass Production,1970.0,R&B
275386,Jerry Garcia Band,1970.0,Pop/Rock
378041,Marty Stuart,1970.0,Country
169948,Eddie Henderson,1970.0,Jazz
73421,The Clean,1970.0,Pop/Rock
371879,Pure Prairie League,1970.0,Pop/Rock
840215,Peter Murphy,1970.0,Pop/Rock
208774,Janet Jackson,1970.0,R&B
753237,Suzy Bogguss,1970.0,Country
392553,Ram Jam,1970.0,Pop/Rock
818254,Lenny Williams,1970.0,R&B
70800,Billy Idol,1970.0,Pop/Rock
384920,R. Stevie Moore,1970.0,Pop/Rock
752673,Steve Forbert,1970.0,Pop/Rock
385766,Rachelle Ferrell,1970.0,Vocal
208076,Luther Vandross,1970.0,R&B
751623,Paul Stanley,1970.0,Pop/Rock
751592,Sly & Robbie,1970.0,Reggae
387720,Michael Bolton,1970.0,Pop/Rock
753617,The Adverts,1970.0,Pop/Rock
839037,Little Caesar,1970.0,Pop/Rock
755570,Angela Bofill,1970.0,R&B
756291,Sylvester,1970.0,R&B
762177,The Feelies,1970.0,Pop/Rock
81017,Kitaro,1970.0,New Age
920073,The Undertones,1970.0,Pop/Rock
333573,Randy Crawford,1970.0,R&B
838414,June Tabor,1970.0,Folk
759694,Bob Berg,1970.0,Jazz
759668,Beres Hammond,1970.0,Reggae
759224,Blaze Foley,1970.0,Country
359179,Karla Bonoff,1970.0,Pop/Rock
79960,Boston,1970.0,Pop/Rock
169088,Dr. Buzzard's Original Savannah Band,1970.0,R&B
359966,Rickie Lee Jones,1970.0,Pop/Rock
361393,Prince,1970.0,R&B
362437,Kathy Mattea,1970.0,Country
364399,Public Image Ltd.,1970.0,Pop/Rock
78532,Inner Circle,1970.0,Reggae
767095,Bohannon,1970.0,R&B
838875,Scritti Politti,1970.0,Pop/Rock
757177,The Blasters,1970.0,Pop/Rock
757070,Steve Perry,1970.0,Pop/Rock
210512,Janie Fricke,1970.0,Country
367417,Martha Wash,1970.0,R&B
756772,Angelic Upstarts,1970.0,Pop/Rock
756740,Swell Maps,1970.0,Pop/Rock
210425,Johnny Thunders & the Heartbreakers,1970.0,Pop/Rock
75747,The Clash,1970.0,Pop/Rock
919282,999,1970.0,Pop/Rock
387815,Neu!,1970.0,Electronic
55939,Azymuth,1970.0,Jazz
68934,Kenny G,1970.0,Jazz
750146,Stephen Schwartz,1970.0,Stage & Screen
173487,Joey Ramone,1970.0,Pop/Rock
400279,Randy Rhoads,1970.0,Pop/Rock
745584,Steel Pulse,1970.0,Reggae
173647,Firefall,1970.0,Pop/Rock
401114,Maze,1970.0,R&B
61226,Babyface,1970.0,R&B
61172,The Cars,1970.0,Pop/Rock
59949,B.T. Express,1970.0,R&B
204708,Dr. Feelgood,1970.0,Pop/Rock
59503,Bernie Worrell,1970.0,R&B
58947,The Chords,1970.0,Pop/Rock
58549,Elvis Costello,1970.0,Pop/Rock
401166,Raven,1970.0,Pop/Rock
38302,Social Distortion,1970.0,Pop/Rock
743968,Patrice Rushen,1970.0,R&B
405494,The Motors,1970.0,Pop/Rock
174132,Tuxedomoon,1970.0,Pop/Rock
