influencer_id,influencer_name,year,genre,followers_num,genre_rank,kl_year,kl_genre,width,affinity,strength,static_influence
456896,Michael Crawford,1950,Stage & Screen,3,18.0,0.05889151782819174,0.05889151782819174,0.5174263138511626,0.5117016961907952,10.700513091856733,0.6677804766961067
1098,Soundgarden,1980,Pop/Rock,42,111.5,0.4244607518993677,1.0,0.32002017139376043,0.5207511765525358,42.30600255423029,0.6676858475390887
590479,Thin Lizzy,1970,Pop/Rock,40,118.5,0.19763488164214876,1.0,0.3452400877137309,0.5126870484113909,40.924929428480716,0.6654299266016817
502371,Missy Elliott,1990,R&B,15,101.0,0.0022271751746901214,0.0022271751746901214,0.5338062626159814,0.5041073638221235,24.84556368717743,0.6652653033027071
71970,The J.B.'s,1960,R&B,17,89.5,0.4405810602525382,0.09289388238522037,0.4533178514748952,0.5051697710192852,27.40912133039208,0.6634737917420197
2993710,Don Covay,1960,R&B,16,94.5,0.4133392865922339,0.00787417848406953,0.4687805613593817,0.5155102362054009,26.590753494253317,0.6610306969638026
37730,Pearl Jam,1990,Pop/Rock,41,114.5,0.28428954930862516,1.0,0.33583086530936085,0.5121397210995225,41.076662824753406,0.6602394630550324
651156,Guy,1980,R&B,19,83.5,0.36888775755055947,0.48811153629841453,0.40812608897618613,0.5183731593722286,28.45470887060291,0.6587911745317747
418955,The Shangri-Las,1960,Pop/Rock,32,160.5,0.10418977868173082,0.5396346629124894,0.4353553912198936,0.5090636128159589,37.60500422529281,0.6578457991192952
21747,Chuck Mangione,1960,Jazz,10,71.5,0.12177727428716884,0.020410997260127586,0.5136107385260572,0.514590158013904,21.021836435480385,0.6570723660165908
169526,Frankie Paul,1980,Reggae,9,29.0,0.1845487319686447,1.0,0.34663495918476767,0.5208093758540209,19.58387375286765,0.6565242259972269
495784,Keely Smith,1950,Vocal,9,52.0,0.1897035537693287,0.05889151782819174,0.49789607653250184,0.5129312198545756,18.5338323421518,0.656389153134647
927736,Arlo Guthrie,1960,Folk,7,50.5,0.15415067982725814,0.010309643601367866,0.510096900933547,0.5199122547697216,17.588130229904014,0.6563820906576737
112540,Cisco Houston,1940,Folk,10,37.0,0.020410997260127586,0.5108256237659907,0.4506924893515199,0.5148172819731232,17.196716712831723,0.6559611417679522
11028,Frank Loesser,1930,Stage & Screen,4,15.5,0.14384103622589042,0.0,0.5130989665339755,0.5,10.021270588192511,0.653022407956915
203008,Rush,1960,Pop/Rock,33,154.0,0.4146651863448918,0.4265652853533526,0.4107825704423092,0.5158749636177804,38.18806231659704,0.6521142966379648
15318,Travis Tritt,1980,Country,16,66.5,0.5879442542311775,0.4133392865922339,0.3865749143636121,0.5259836199136158,26.1118316704902,0.6510770735463053
660507,Giorgio Moroder,1960,Pop/Rock,27,204.5,0.03565701891337447,0.0006863419059861403,0.5291817523021223,0.5089227293729472,34.542402047689805,0.6505228953183783
345168,Roy Ayers,1960,Jazz,10,71.5,0.12177727428716868,0.020410997260127586,0.5136107385260572,0.50674852225787,21.021836435480385,0.6470595002837054
302765,Prince Far I,1970,Reggae,6,43.0,0.05889151782819174,0.05889151782819174,0.5174263138511626,0.5170510575154718,15.85015701212196,0.646667869084348
758601,Blossom Dearie,1960,Vocal,8,57.5,0.14384103622589045,0.03226926056878557,0.5086129573995632,0.5118882655256015,18.802502112646405,0.6455714530591568
33580,Super Cat,1970,Reggae,6,43.0,0.23104906018664834,0.0,0.4995278799484717,0.5343514457985624,15.85015701212196,0.6451876743764444
517074,Brian McKnight,1980,R&B,19,83.5,0.570333688401193,0.31569129315254973,0.4026710652327968,0.5137727430914096,28.45470887060291,0.6442173137222463
334770,Ramsey Lewis,1950,Jazz,11,62.5,0.3518365792746653,0.004149401407347625,0.4794743063249189,0.5177554390709963,20.48992260209045,0.6434137217732536
490549,Anne Murray,1960,Country,12,86.0,0.130812035941137,0.05889151782819174,0.5068185873220219,0.5111566330551388,23.0282680317932,0.6433074559426057
919598,A Guy Called Gerald,1980,Electronic,5,36.0,0.020410997260127586,0.020410997260127586,0.5285677612820133,0.5,14.596957658061996,0.6429567692375141
402249,Raphael Saadiq,1980,R&B,15,101.0,0.013607331506751683,0.22314355131420976,0.4989383613568556,0.5119720502829784,25.282672299694987,0.642621775326299
765585,Baden Powell,1960,Latin,5,37.5,0.22314355131420976,0.020410997260127586,0.4980148684938103,0.5309473480737346,14.86468309652262,0.6418503553295686
777210,Kool & the Gang,1960,R&B,16,94.5,0.2785901614090622,0.2476607186150127,0.4573740167707958,0.5129657262156376,26.590753494253317,0.6417628559425599
791120,The Roches,1970,Folk,8,45.5,0.07192051811294521,0.4133392865922339,0.4605410878394952,0.5135118402920745,18.3021848352929,0.6416764238318011
247966,Julie London,1940,Vocal,10,45.5,0.295064069427155,0.020410997260127586,0.48658528969638903,0.5164908918686378,17.196716712831723,0.6407099689708955
772526,Irma Thomas,1960,R&B,15,101.0,0.2525893102283056,0.0022271751746901214,0.4958094509070063,0.503324697959273,25.746386361587444,0.6393205107282146
344729,Rich Mullins,1980,Religious,3,23.5,0.05889151782819174,0.05889151782819174,0.5174263138511626,0.5296466134746308,11.306754782993783,0.6392029243212872
112789,Korn,1990,Pop/Rock,37,131.5,0.06587949475617855,1.0,0.3589552492149941,0.5231586795696617,39.021511411479025,0.63902074032162
873886,Raymond Scott,1930,Jazz,14,49.0,0.38632899279543637,0.04257890417015334,0.46881015753974187,0.5089217291224862,18.748080560585475,0.6390087100729185
684920,Dave Grusin,1960,Jazz,10,71.5,0.1446215275432874,0.020410997260127586,0.5101503754994773,0.5028036888362994,21.021836435480385,0.6376968880551697
895443,The Human League,1970,Pop/Rock,28,194.0,0.0012474722849326741,0.1976563683220732,0.5046086982022969,0.5138038529032084,34.24025254153784,0.6373649590948008
883318,Red Hot Chili Peppers,1980,Pop/Rock,39,124.0,0.4949428977774126,0.8183819189676164,0.3400623306145006,0.5118685521061627,40.767084129181804,0.6372587133555181
590483,Third Day,1990,Religious,5,17.5,0.020410997260127586,1.0,0.3635133289447628,0.5097460753889461,14.344592882959882,0.6353944735177333
223701,John McLaughlin,1960,Jazz,10,71.5,0.2405155516938811,0.0,0.49802765577726404,0.5131355932334635,21.021836435480385,0.635335659972976
761179,BeyoncÃ©,1990,R&B,14,110.0,0.0,0.0,0.534446645388523,0.5175677471970603,24.003094924155448,0.6330564826788425
517264,Tom Rush,1960,Folk,7,50.5,0.2130421976554499,0.010309643601367866,0.5009709588011544,0.5088368413369048,17.588130229904014,0.6309066168501435
234488,Del McCoury,1960,Country,11,95.5,0.0438006589515072,0.038645837150823245,0.5225502067764466,0.535020397895972,22.047888058317504,0.6307593157514186
314600,Love,1960,Pop/Rock,33,154.0,0.097537354979015,0.739793188383989,0.4017496593358772,0.5101819186542518,38.18806231659704,0.6307363231461501
800100,Eric Dolphy,1950,Jazz,13,55.5,0.1814089847005775,0.6293488520075912,0.4105445474123393,0.5136337032164445,22.274894280160385,0.6304969087292411
944349,Cameo,1970,R&B,16,94.5,0.2907877024514202,0.2476607186150127,0.455545441708467,0.5191523069875812,25.883198015130407,0.6296925051543202
173988,Rita Marley,1960,Reggae,6,43.0,0.13081203594113677,0.05889151782819174,0.5068185873220219,0.5,16.28344448426236,0.6292664658361304
61273,Baaba Maal,1980,International,4,29.5,0.056633012265132426,0.14384103622589042,0.5051824997444585,0.5159125245628331,13.0559158352451,0.6264994621252159
193231,Gang of Four,1970,Pop/Rock,41,114.5,0.4372575893289604,1.0,0.31854342171727484,0.5071211596313471,41.43333313823883,0.6255002696338969
939187,Buju Banton,1990,Reggae,6,43.0,0.05889151782819174,0.29389333245105953,0.4816160835766869,0.5416339988370731,15.713714200450378,0.6251029112553378
584257,William Orbit,1980,Electronic,5,36.0,0.1446215275432874,0.020410997260127586,0.5101503754994773,0.5034634645142428,14.596957658061996,0.6248521500794323
40501,Steve Roach,1970,New Age,2,16.5,0.0,0.0,0.534446645388523,0.5182724591881572,9.15109241764645,0.6240127392000069
771297,King Sunny Ade,1960,International,4,29.5,0.056633012265132426,0.14384103622589042,0.5051824997444585,0.5025376126203985,13.295376747126658,0.6214504547111288
170330,Franz Waxman,1930,Stage & Screen,6,12.0,0.29389333245105953,1.0,0.334770152815653,0.5228343912968674,12.27349975771615,0.620138469390622
577261,Mitch Miller,1940,Easy Listening,2,11.0,0.0,0.0,0.534446645388523,0.5,7.690605511939692,0.6196387256127055
131627,Creedence Clearwater Revival,1960,Pop/Rock,35,142.0,0.0012748819473994474,1.0,0.36540392390062365,0.5129230484392379,39.32825479118438,0.6185658278447054
66228,Big Maybelle,1930,Blues,9,35.5,0.1897035537693287,0.1845487319686447,0.4798624915368845,0.5103522289157255,15.031905882288767,0.6178551796574175
368451,Nana Mouskouri,1950,Vocal,8,57.5,0.07192051811294521,0.0,0.5239390768282971,0.5112929439869441,17.473864707346788,0.6173133034923417
481354,Orbital,1980,Electronic,5,36.0,0.0,0.22314355131420976,0.5007767431177425,0.5052684950135412,14.596957658061996,0.615570031947465
814898,Lee Dorsey,1960,R&B,14,110.0,0.1976563683220732,0.010309643601367866,0.5033751757209252,0.5145716782307633,24.87337230791448,0.614293615069307
65397,Bobbie Gentry,1960,Country,11,95.5,0.014354900037411383,0.004149401407347625,0.5317818427273261,0.5119440928079996,22.047888058317504,0.6142163179303742
27136,Paulina Rubio,1980,Latin,5,37.5,0.0,0.22314355131420976,0.5007767431177425,0.5106768545983845,14.596957658061996,0.6095888861851415
770629,Illinois Jacquet,1940,Jazz,11,62.5,0.11572117706445245,0.004149401407347625,0.5167981701972235,0.5168126261123915,18.03606864789343,0.6093347599890042
376739,Koko Taylor,1960,Blues,6,50.5,0.09589402415059362,0.05889151782819174,0.5120091167362824,0.518986194234856,16.28344448426236,0.6088833353840732
198783,Johnny Horton,1950,Country,14,76.0,0.4288037519942858,0.1976563683220732,0.44124093490171956,0.5201086126568902,23.115750229414022,0.6085146503690074
479582,The Moonglows,1950,R&B,18,87.0,0.6580270086740032,0.025321866409377378,0.42450000532071014,0.5097946128328957,26.21079706102018,0.608125960319751
193160,The Maddox Brothers & Rose,1930,Country,15,71.5,0.11268536324444994,0.05889151782819174,0.5095225208335519,0.5200165597401567,19.4061070479539,0.6080873377264554
674161,Manu Chao,1980,Latin,5,37.5,0.22314355131420976,0.020410997260127586,0.4980148684938103,0.507786092659908,14.596957658061996,0.6027952557683031
35021,Smokey Robinson & the Miracles,1950,R&B,15,101.0,0.25963202946997976,0.0022271751746901214,0.49468581226743513,0.51058264267189,23.92707466751811,0.6013459905041436
206407,Descendents,1970,Pop/Rock,35,142.0,0.055600599126938974,1.0,0.3599937293510302,0.5186563162660209,38.28176612481928,0.5998220138735105
330967,The New Lost City Ramblers,1950,Folk,7,50.5,0.15415067982725814,0.010309643601367866,0.510096900933547,0.5108067574657321,16.345303739433145,0.599317039052974
352294,Pixinguinha,1970,Latin,5,37.5,0.0,0.22314355131420976,0.5007767431177425,0.5049226208656434,14.469147559229805,0.5974427440205802
330601,Pharoah Sanders,1960,Jazz,10,71.5,0.4298131946103266,0.020410997260127586,0.46442919362412727,0.5159301496780901,21.021836435480385,0.5957006181552766
275832,Ron Carter,1960,Jazz,10,71.5,0.295064069427155,0.22314355131420976,0.45845911690001506,0.5217384924938482,21.021836435480385,0.5946632831454317
803720,Gene Vincent,1950,Pop/Rock,36,136.5,0.04409873453107872,1.0,0.36115021008269815,0.5181208758011095,37.0676646843036,0.5936737723127912
482334,The Specials,1970,Pop/Rock,28,194.0,0.18359643874135403,0.26659126543363354,0.4684772446465058,0.5138614714940777,34.24025254153784,0.5917941273933209
278575,Hoyt Axton,1960,Country,11,95.5,0.1613015662629411,0.004149401407347625,0.509848389633649,0.514088318180921,22.047888058317504,0.5913493131235683
797205,Elizeth Cardoso,1950,Latin,5,37.5,0.22314355131420976,0.020410997260127586,0.4980148684938103,0.5229762119430994,13.814303000211856,0.5875402012913222
343930,The Jesus and Mary Chain,1980,Pop/Rock,35,142.0,0.46956859712579047,0.7673735099162556,0.3512420975367231,0.5141162018351623,38.61991986137184,0.5852414106892458
527379,Bukka White,1930,Blues,8,41.0,0.07192051811294521,0.0,0.5239390768282971,0.5031205592005532,14.172216778032453,0.5834433756554283
745316,Stanley Clarke,1960,Jazz,9,81.0,0.19592888830070632,0.006211259999278525,0.5042030384145169,0.519691370412948,19.943065120689987,0.5806311905996182
533117,George Clinton,1950,R&B,14,110.0,0.1572563098268976,0.010309643601367866,0.5096208723864311,0.5159581928010932,23.115750229414022,0.579526594404553
118289,Labelle,1970,R&B,14,110.0,0.11167592062840895,0.1976563683220732,0.4892324700487171,0.5129714426244414,24.211514761661327,0.5793407541563153
845443,Philly Joe Jones,1940,Jazz,11,62.5,0.1613015662629411,0.2595622132903428,0.4727392615882944,0.5370472023227862,18.03606864789343,0.5792099342202944
191947,War,1970,R&B,14,110.0,0.18359643874135403,0.1014704219983451,0.4928142328396932,0.5087767787105922,24.211514761661327,0.5788101551314735
829267,Loreena McKennitt,1980,Folk,6,56.0,0.09589402415059362,0.0,0.520362050270352,0.5205128366511748,15.99016596053667,0.5787566821660783
343940,Ray Brown,1940,Jazz,11,62.5,0.23993170734761235,0.038645837150823245,0.4928971444322471,0.514306503670902,18.03606864789343,0.5783359499009105
44290,Sonny Stitt,1940,Jazz,15,42.0,0.2596320294699797,1.0,0.33853815801043285,0.5235216172156226,21.061590598814675,0.5759818089962419
757342,blink-182,1990,Pop/Rock,36,136.5,0.27031007207210955,1.0,0.33736861285633407,0.5168272231540796,38.490581755029574,0.574431446008861
18258,Teena Marie,1970,R&B,19,83.5,0.34907414130868036,0.8061059196584128,0.3603678245888811,0.516166479114335,28.2055611209015,0.5741525678517411
162930,Eartha Kitt,1940,Vocal,9,52.0,0.2352839429678173,0.05889151782819174,0.4908496498437224,0.5166008166368578,16.314237926769586,0.5736786583682323
487535,Abbey Lincoln,1950,Vocal,7,61.5,0.11167592062840881,0.010309643601367866,0.5165476809931564,0.5317387787420343,16.345303739433145,0.5724850994084938
179335,Flaco JimÃ©nez,1950,Latin,5,37.5,0.04985675617422343,0.22314355131420976,0.493985224281412,0.5132092039045929,13.814303000211856,0.5719021627136232
553483,Happy Mondays,1980,Pop/Rock,25,221.0,0.0236916792304252,0.1576294201110078,0.5077102236828359,0.5130183710432923,32.63978958811275,0.5718735888398075
239638,Johnny Jenkins,1950,Blues,7,46.0,0.11167592062840895,0.3568832338813406,0.4644207303753607,0.5105083978333312,16.345303739433145,0.5713846475788478
806829,Jane's Addiction,1980,Pop/Rock,40,118.5,0.6572362806256512,1.0,0.29243085340822406,0.5145745935404359,41.28643097883417,0.5707155397533548
274321,"Peter, Paul and Mary",1960,Folk,10,37.0,0.4298131946103266,1.0,0.319403139200089,0.5168378458499971,21.021836435480385,0.5705100227525425
642664,George Shearing,1930,Jazz,11,62.5,0.06965649942561536,0.038645837150823245,0.518777542463559,0.5231579667371823,16.61839723182936,0.5705098378792168
90803,King Curtis,1950,R&B,16,94.5,0.5879442542311775,0.0,0.439790735516822,0.5097365936781796,24.7117764562024,0.5698754540991633
213590,Joe Williams,1930,Vocal,10,45.5,0.3242870277875164,0.08717669357238891,0.4729457902155938,0.5115131273022745,15.845020053771806,0.5682706715823154
577235,The Staple Singers,1940,R&B,16,94.5,0.21576155433883565,0.0,0.5019396122546782,0.5058327204605786,21.752317235692782,0.5681303807744303
1006782,Sonny Boy Williamson I,1930,Blues,8,41.0,0.14384103622589042,0.14384103622589042,0.49260398906020947,0.5174908368441044,14.172216778032453,0.5642173630874994
351733,Nine Inch Nails,1980,Pop/Rock,34,148.0,0.6857883735054697,0.566913597479588,0.3505680161499287,0.5143226023008565,38.06420858923159,0.5641490329659868
171728,Ethel Merman,1930,Vocal,9,52.0,0.08833727674228753,0.05889151782819174,0.5131224398407099,0.526445206317687,15.031905882288767,0.5631013378337776
192925,John Renbourn,1960,Folk,6,56.0,0.13081203594113677,0.05889151782819174,0.5068185873220219,0.5102742736440786,16.28344448426236,0.5627408880044306
219483,Dinosaur Jr.,1980,Pop/Rock,35,142.0,0.26365203548460375,1.0,0.3380983704869683,0.513395579965569,38.61991986137184,0.5625516450608052
814751,John Prine,1960,Pop/Rock,25,221.0,0.2860293077731866,0.007252343101440878,0.4897847232850377,0.5123118714378225,33.23844186781665,0.5610275324470446
68551,Kenny Chesney,1990,Country,15,71.5,0.048727503392693716,1.0,0.3606855076754207,0.5291442976569205,24.84556368717743,0.560787915579201
74195,Natalie Cole,1950,R&B,14,110.0,0.08223016171431313,0.1976563683220732,0.49340520505048757,0.5153046108086599,23.115750229414022,0.5603758436161523
796166,Don Cherry,1950,Jazz,9,81.0,0.01641675862934236,0.05889151782819174,0.5235370531163086,0.5181039098555719,18.5338323421518,0.558582099977482
1950198,Bidu SayÃ£o,1930,Classical,2,11.5,0.0,0.0,0.534446645388523,0.5,7.086108389016227,0.5583843408963851
583618,Sunny Day Real Estate,1990,Pop/Rock,33,154.0,0.0004593477585362639,1.0,0.3654841278971155,0.5137550508624469,36.851926365576844,0.5576021763966713
254535,Jon Lucien,1970,Vocal,7,61.5,0.11167592062840881,0.1014704219983451,0.5035249780873806,0.5069866009918985,17.12012627076892,0.5572972583193242
69402,Bob Marley & the Wailers,1960,Reggae,5,50.0,0.020410997260127586,0.020410997260127586,0.5285677612820133,0.5,14.86468309652262,0.5555732511369262
420133,Ministry,1980,Pop/Rock,26,213.0,0.19744957220332043,0.237969182382775,0.47079257549873427,0.5170993965955788,33.2861848058699,0.5552363040345418
658346,Gil Scott-Heron,1960,R&B,13,118.5,0.2108547436146734,0.0273624498446232,0.49898810167447255,0.5050811978532785,23.968581294188393,0.5549253254779464
751019,The Animals,1960,Pop/Rock,39,124.0,0.6830855480350991,1.0,0.2892860484740635,0.512165303446579,41.514800586879296,0.5523695845405857
838195,Percy Sledge,1960,R&B,12,126.0,0.05889151782819174,0.014085438483348117,0.5238690828201513,0.5124389343477761,23.0282680317932,0.5507327345733264
65882,Bob James,1960,Jazz,9,81.0,0.1897035537693287,0.1845487319686447,0.4798624915368845,0.5178809007894585,19.943065120689987,0.5506759342653135
59819,Betty Wright,1950,R&B,15,101.0,0.1968034223997532,0.3858547515315237,0.4481580737710903,0.516028387520853,23.92707466751811,0.5505968675888148
5441,Pantera,1980,Pop/Rock,37,131.5,0.5696052498917448,1.0,0.3029839635859904,0.5242820381343812,39.70801782067804,0.5500471938885501
260212,Pet Shop Boys,1980,Pop/Rock,25,221.0,0.11003511611300318,0.22314355131420976,0.48558637187339543,0.5158405863988073,32.63978958811275,0.549962671208762
246022,Merle Travis,1930,Country,14,76.0,0.2464250458115807,0.0,0.49708851807462273,0.5143156050883,18.748080560585475,0.5498110301643816
775877,Coldplay,1990,Pop/Rock,31,167.5,0.2611828264599134,0.7106185186519913,0.38698855457241926,0.5125724069158495,35.71774823337485,0.5474317852030068
122252,Lady Saw,1990,Reggae,5,50.0,0.020410997260127586,0.020410997260127586,0.5285677612820133,0.5097926594117115,14.344592882959882,0.5466350478832642
269972,Little Willie John,1950,R&B,14,110.0,0.3108185562425035,0.0,0.48672769695168094,0.5080238403269445,23.115750229414022,0.5449815552677578
131178,James Burton,1960,Country,12,86.0,0.6187659967885419,0.014085438483348117,0.43272276264061543,0.5069234588049056,23.0282680317932,0.5447085354641751
376608,The Marvelettes,1960,R&B,13,118.5,0.3110917678601848,0.0029673677599072537,0.48629458827469657,0.5082941065214651,23.968581294188393,0.5442490309429249
366164,Rick James,1960,R&B,13,118.5,0.2108547436146734,0.17120348607051364,0.47867188776569913,0.515958229947391,23.968581294188393,0.5437955133752437
796741,Eddy Arnold,1940,Country,18,54.5,0.27775870216666676,1.0,0.33655018753111027,0.5158840232739565,23.07181653581907,0.5426070766425318
238245,Denis Leary,1990,Comedy/Spoken,3,17.0,0.05889151782819174,1.0,0.35966175562991215,0.5595767367953618,11.11127386876581,0.5423670566977943
285272,Rosanne Cash,1970,Country,10,105.0,0.009466491507232666,0.08717669357238891,0.52033596019622,0.5219212748733889,20.462464714240358,0.5423156470584357
197460,Cassandra Wilson,1980,Vocal,6,67.0,0.0,0.05889151782819174,0.5258676237167514,0.527383501749318,15.99016596053667,0.5417744784649898
75171,The Clovers,1940,R&B,15,101.0,0.22314355131420976,0.020410997260127586,0.4980148684938103,0.5190705917174929,21.061590598814675,0.5417503655853121
767016,Keith Sweat,1980,R&B,25,60.5,1.0,1.0,0.25,0.5163768424246171,32.63978958811275,0.5417219452739285
678339,XTC,1970,Pop/Rock,33,154.0,0.14690910330757162,1.0,0.3506075631858162,0.5156350139627328,37.171913122666346,0.5415246540739496
749476,Trisha Yearwood,1990,Country,12,86.0,0.14384103622589042,0.5928118328288698,0.42140470856501644,0.5354282992526145,22.22254773753162,0.5406862527139296
75264,Bad Brains,1970,Pop/Rock,36,136.5,0.4682937151783909,1.0,0.31494049390565654,0.5166114011924753,38.82479702269561,0.540673842198006
47246,Steven Wright,1980,Comedy/Spoken,3,17.0,0.05889151782819174,1.0,0.35966175562991215,0.5478990582087543,11.306754782993783,0.540391272693313
491220,The Ronettes,1950,Pop/Rock,27,204.5,0.0529052367851122,0.34179539691986355,0.4747265602994522,0.5059399797601999,32.101539275570204,0.5391650480868984
165818,Charley Pride,1960,Country,12,86.0,0.20273255405408222,0.5928118328288698,0.4139188318549214,0.5243077645141848,23.0282680317932,0.5389066280426349
165830,Cocoa Tea,1970,Reggae,7,36.0,0.010309643601367866,1.0,0.3645133788010256,0.5180241189499571,17.12012627076892,0.5387895537006795
193216,Free,1960,Pop/Rock,32,160.5,0.1617178338393066,1.0,0.3490516485205335,0.5194244141214378,37.60500422529281,0.5381708561584054
17877,Terence Trent D'Arby,1980,R&B,13,118.5,0.3110917678601848,0.08004270767353641,0.47601490730240675,0.5216639913456138,23.53688699605923,0.5369097129933703
301619,Portishead,1990,Pop/Rock,27,204.5,0.5406201441442191,0.0006863419059861403,0.447958999519596,0.5138208965921827,33.333821606297434,0.5365231667993787
137084,Jody Watley,1970,R&B,12,126.0,0.05889151782819174,0.014085438483348117,0.5238690828201513,0.5126766982034923,22.41550701228589,0.5363269754781765
776659,Israel Vibration,1970,Reggae,5,50.0,0.020410997260127586,0.22314355131420976,0.4980148684938103,0.5256046897951573,14.469147559229805,0.5356233287589374
364399,Public Image Ltd.,1970,Pop/Rock,28,194.0,0.2535351372669504,0.4803132728471034,0.4254123157345556,0.5116580703907307,34.24025254153784,0.5350889487019244
567624,The Stylistics,1960,R&B,12,126.0,0.14694666622552977,0.014085438483348117,0.5106753728099265,0.5106976967272305,23.0282680317932,0.5350382327129711
27916,Terry Callier,1960,R&B,12,126.0,0.14694666622552977,0.0,0.5126235801978352,0.5080902447778105,23.0282680317932,0.534337235462501
809266,Ultravox,1970,Pop/Rock,30,176.5,0.32783316052253497,0.6953743557346355,0.38102245885447866,0.5251512111535596,35.44202853314967,0.5338031875214598
212200,Jon Hendricks,1950,Vocal,7,61.5,0.11167592062840895,0.1014704219983451,0.5035249780873806,0.5073668965345253,16.345303739433145,0.5324742183417881
190235,Mad Cobra,1980,Reggae,5,50.0,0.0,0.22314355131420976,0.5007767431177425,0.514844708710714,14.596957658061996,0.5322280397649468
250435,Wayne Shorter,1950,Jazz,9,81.0,0.08833727674228753,0.1845487319686447,0.49453736241557794,0.5210164432377088,18.5338323421518,0.530607346455954
44994,Sonny Landreth,1970,Blues,6,50.5,0.23104906018664834,0.29389333245105953,0.45749281820729193,0.5198748623825863,15.85015701212196,0.5304823989705808
583723,MiklÃ³s RÃ³zsa,1930,Stage & Screen,3,18.0,0.05889151782819174,0.05889151782819174,0.5174263138511626,0.5,8.678674907572537,0.529219311474017
628467,Britney Spears,1990,Pop/Rock,29,185.5,0.14998098775306717,0.6796566261443915,0.40591647056080205,0.5140061253248023,34.54635437888645,0.5292187649202859
218994,John Anderson,1970,Country,12,86.0,0.14694666622552977,0.5928118328288698,0.42101427698455507,0.5197370594097118,22.41550701228589,0.5289076508018018
769616,Jimmy Rogers,1950,Blues,6,50.5,0.29389333245105953,0.05889151782819174,0.4816160835766869,0.5144023145030212,15.132810738854653,0.5275672249475712
81683,Black Uhuru,1970,Reggae,7,36.0,0.15415067982725814,1.0,0.3498478592276788,0.5284805276763547,17.12012627076892,0.527550360156818
93533,The Limeliters,1950,Folk,6,56.0,0.23104906018664834,0.05889151782819174,0.4915093797956329,0.53016444750855,15.132810738854653,0.5269482882273168
16448,AmÃ¡lia Rodrigues,1940,International,4,29.5,0.056633012265132426,0.0,0.5262008109687673,0.5,10.876158617846391,0.5268488569360188
245133,Robert Klein,1960,Comedy/Spoken,3,17.0,0.0,1.0,0.36552928931500245,0.5153138363505785,11.5141340158966,0.5260182413445184
540883,Guns N' Roses,1980,Pop/Rock,31,167.5,0.06790999470893291,1.0,0.35874955490880683,0.5192290273266942,36.346131455792914,0.5231197560143763
615026,Asha Bhosle,1940,International,4,29.5,0.056633012265132426,0.14384103622589042,0.5051824997444585,0.5166604965694114,10.876158617846391,0.522658574097689
58372,Faces,1960,Pop/Rock,32,160.5,0.217503721667859,1.0,0.3431089347689507,0.5120889616991918,37.60500422529281,0.5215375295423564
68155,The Chantels,1950,R&B,12,126.0,0.0,0.014085438483348117,0.5324155002301456,0.512320450550039,21.401026183713466,0.5200459380862448
840102,Jefferson Airplane,1960,Pop/Rock,25,221.0,0.09344510296041787,0.43090127329504274,0.4548394555275907,0.510673128620826,33.23844186781665,0.51933268591757
669511,Marco Antonio SolÃ­s,1970,Latin,6,31.0,0.05889151782819174,1.0,0.35966175562991215,0.5069607263477209,15.85015701212196,0.5190644647696359
237517,Lee Hazlewood,1960,Country,14,76.0,0.1014704219983451,1.0,0.35532361837430293,0.5106212470074849,24.87337230791448,0.5176674190954664
293490,Sarah Brightman,1970,Vocal,6,67.0,0.09589402415059362,0.0,0.520362050270352,0.5133313998813198,15.85015701212196,0.5172489454273604
310789,SeÃ¡n Ã“ Riada,1950,International,3,33.0,0.0,0.05889151782819174,0.5258676237167514,0.5273941926186679,10.700513091856733,0.5166059564815274
197040,Champion Jack Dupree,1940,Blues,6,50.5,0.05889151782819174,0.05889151782819174,0.5174263138511626,0.5316382237560414,13.3205194876488,0.5156323809691417
922728,ABBA,1970,Pop/Rock,26,213.0,0.2776204399269347,0.32628095022243353,0.4458383663600879,0.5114331548347446,32.994732938333996,0.5154910545244604
286115,Lorrie Morgan,1970,Country,13,80.5,0.456062056867605,0.6293488520075912,0.3743322084748564,0.5295432145483955,23.330799404135107,0.5154544382869091
617613,Alejandro FernÃ¡ndez,1990,Latin,4,46.0,0.0,0.0,0.534446645388523,0.5085367520535671,12.830193918343191,0.5141395403956053
85915,Billy Joel,1960,Pop/Rock,23,244.5,0.2563843948616434,0.02420608189346532,0.4922575514928242,0.5110375645467957,31.881193459094472,0.5129090367992265
798543,EdÃº Lobo,1960,Latin,4,46.0,0.14384103622589042,0.14384103622589042,0.49260398906020947,0.5303342142840576,13.295376747126658,0.5121171302987678
191429,Magic Sam,1950,Blues,8,41.0,0.056633012265132426,1.0,0.35988963562595855,0.5209333967941142,17.473864707346788,0.5116212576120162
172350,Don Byas,1930,Jazz,15,42.0,0.3873384354114774,1.0,0.32427385080890325,0.5266226540566377,19.4061070479539,0.5113582227776489
2273,Allan Sherman,1960,Comedy/Spoken,2,24.5,0.0,0.0,0.534446645388523,0.5034721664069695,9.401251056323202,0.5110724025402805
457807,O.V. Wright,1960,R&B,12,126.0,0.27555952439482256,0.014085438483348117,0.49055796687702075,0.5071083235237858,23.0282680317932,0.5103487734473667
858375,Mary Chapin Carpenter,1980,Country,9,111.5,0.05889151782819174,0.006211259999278525,0.5249879205170142,0.5240578082813483,19.58387375286765,0.5102578257213801
