influencer_id,influencer_name,year,genre,followers_num,genre_rank,kl_year,kl_genre,width,affinity,strength,static_influence,yanse
776576,Israel Houghton,2000,Religious,1,46.5,0,1,0.365529289,0.523879083,5.220355825,0.146597603,
814387,John Legend,2000,R&B,3,282.5,0,0.058891518,0.525867624,0.517074002,9.041921523,0.146278549,
925528,Throwing Muses,1980,Pop/Rock,10,606.5,0.223143551,1,0.342501106,0.509295838,20.64321549,0.146215714,
147082,James Ingram,1970,R&B,4,257,0.143841036,1,0.350928764,0.51585323,12.94159901,0.146139124,
47033,The Blue Nile,1980,Pop/Rock,7,829.5,0.010309644,0.356883234,0.47784618,0.509359382,17.27135322,0.145958906,
808214,Joe Walsh,1960,Pop/Rock,7,829.5,0.114889668,0.356883234,0.463985432,0.515075261,17.58813023,0.14594409,
140553,Lecuona Cuban Boys,1930,Latin,2,79,0,1,0.365529289,0.5,7.086108389,0.145709018,
740833,Grant Lee Buffalo,1990,Pop/Rock,10,606.5,0.223143551,1,0.342501106,0.515994158,20.2863178,0.14557761,
85410,Billy Joe Royal,1950,Country,3,187,0,1,0.365529289,0.508247193,10.70051309,0.145372069,
786228,Barry Harris,1950,Jazz,3,188.5,0.058891518,1,0.359661756,0.517839057,10.70051309,0.145157002,
35464,Maria Muldaur,1960,Pop/Rock,6,908,0.058891518,0,0.525867624,0.509951086,16.28344448,0.144913321,
689367,Yngwie Malmsteen,1980,Pop/Rock,7,829.5,0.114889668,0.356883234,0.463985432,0.520731587,17.27135322,0.144889342,
213165,Jan & Dean,1950,Pop/Rock,9,676,0.449975572,0.464356626,0.400015275,0.507846367,18.53383234,0.144810752,
195237,Delaney & Bonnie,1960,Pop/Rock,7,829.5,0.111675921,0.356883234,0.46442073,0.510384034,17.58813023,0.144750527,
758943,Big Brother & the Holding Company,1960,Pop/Rock,7,829.5,0.15415068,0.356883234,0.458620925,0.516769363,17.58813023,0.14473118,
601079,Eros Ramazzotti,1980,Pop/Rock,7,829.5,0.101470422,0.356883234,0.465799182,0.515268135,17.27135322,0.14392962,
15694,Teenage Fanclub,1980,Pop/Rock,11,554.5,0.566874792,1,0.303309846,0.515739143,21.65078706,0.1438267,
816387,Leon Russell,1950,Pop/Rock,10,606.5,0.121777274,1,0.353226895,0.512651862,19.53637466,0.143649751,
793845,Falco,1980,Pop/Rock,7,829.5,0.010309644,0.356883234,0.47784618,0.501143564,17.27135322,0.143604631,
923384,Molly Hatchet,1970,Pop/Rock,7,829.5,0.111675921,0.356883234,0.46442073,0.519551007,17.12012627,0.143429524,
775323,Chris Isaak,1980,Pop/Rock,6,908,0,0,0.534446645,0.50536593,15.99016596,0.143324476,
891032,The Mighty Mighty Bosstones,1980,Pop/Rock,11,554.5,0.553455546,1,0.304908667,0.511075243,21.65078706,0.143277345,
661974,Gigi Gryce,1940,Jazz,2,218.5,0,0,0.534446645,0.514579199,7.690605512,0.143084107,
793022,Cock Sparrer,1970,Pop/Rock,10,606.5,0.324287028,1,0.331390603,0.519395247,20.46246471,0.143014707,
541125,Gerry & the Pacemakers,1950,Pop/Rock,12,513.5,0.618765997,1,0.297085347,0.509133422,21.40102618,0.142849003,
258000,T-Pain,2000,R&B,3,282.5,0.058891518,0.058891518,0.517426314,0.512946718,9.041921523,0.14278161,
812711,Death Cab for Cutie,1990,Pop/Rock,10,606.5,0.223143551,1,0.342501106,0.506027684,20.2863178,0.142765765,
339490,Rare Earth,1960,Pop/Rock,7,829.5,0.114889668,0.356883234,0.463985432,0.502625195,17.58813023,0.142416424,
921965,The Ventures,1950,Pop/Rock,10,606.5,0.167357663,1,0.348456674,0.51476222,19.53637466,0.14229316,
138407,The Dramatics,1960,R&B,2,323.5,0,0,0.534446645,0.509092671,9.401251056,0.142216409,
681956,Xscape,1990,R&B,4,257,0.143841036,1,0.350928764,0.50595732,12.83019392,0.142101777,
746010,Spirit,1960,Pop/Rock,7,829.5,0.15415068,0.356883234,0.458620925,0.507182231,17.58813023,0.142046119,
945196,Gerry Rafferty,1960,Pop/Rock,7,829.5,0.15415068,0.356883234,0.458620925,0.506453476,17.58813023,0.141842017,
32807,Son Seals,1960,Blues,1,80,0,1,0.365529289,0.521704606,6.647688374,0.1417335,
863774,Ralph McTell,1960,Folk,1,76,0,1,0.365529289,0.507998923,6.647688374,0.141595297,
110341,The Creation,1960,Pop/Rock,9,676,0.039261012,1,0.361634869,0.509953846,19.94306512,0.141455465,
817754,Ween,1980,Pop/Rock,10,606.5,0.324287028,1,0.331390603,0.508834419,20.64321549,0.141344402,
80720,The House of Love,1980,Pop/Rock,9,676,0.039261012,1,0.361634869,0.518882757,19.58387375,0.141339904,
352524,Jimmy Dawkins,1960,Blues,1,80,0,1,0.365529289,0.519789648,6.647688374,0.141213256,
1009342,Jake Owen,2000,Country,2,208.5,0,0,0.534446645,0.516289048,7.382698008,0.141078015,
417607,The Red Krayola,1960,Pop/Rock,9,676,0.039261012,1,0.361634869,0.507990176,19.94306512,0.140910765,
940831,Captain & Tennille,1970,Pop/Rock,7,829.5,0.111675921,0.356883234,0.46442073,0.510322997,17.12012627,0.140881999,
22257,Patty Smyth,1980,Pop/Rock,7,829.5,0.356883234,0.101470422,0.465799182,0.504071009,17.27135322,0.140801932,
112185,James,1980,Pop/Rock,9,676,0,1,0.365529289,0.510595373,19.58387375,0.140580249,
13377,Stan Rogers,1970,Folk,1,76,0,1,0.365529289,0.517699155,6.470799504,0.140459392,
48566,The Black Crowes,1990,Pop/Rock,8,752,0.413339287,0.413339287,0.41293295,0.5140104,18.14463425,0.140439975,
628981,The Buckinghams,1960,Pop/Rock,9,676,0.058891518,1,0.359661756,0.508709771,19.94306512,0.140340461,
887718,Michael Henderson,1960,R&B,2,323.5,0,0,0.534446645,0.501784011,9.401251056,0.140174715,
743760,Alien Sex Fiend,1980,Pop/Rock,9,676,0.058891518,1,0.359661756,0.517037307,19.58387375,0.140068795,
355555,Nitzer Ebb,1980,Pop/Rock,6,908,0.058891518,0.058891518,0.517426314,0.510091134,15.99016596,0.140057488,
3099573,Gawvi,2000,Religious,1,46.5,0,1,0.365529289,0.5,5.220355825,0.139915496,
760154,Blind Faith,1960,Pop/Rock,9,676,0.117783036,1,0.35364071,0.515796692,19.94306512,0.139913418,
759031,Aztec Camera,1980,Pop/Rock,9,676,0.00621126,1,0.36491781,0.50833955,19.58387375,0.13972503,
611104,Atomic Kitten,1990,Pop/Rock,8,752,0.383576097,0.413339287,0.4173066,0.505900961,18.14463425,0.139688308,
6320,Toto,1970,Pop/Rock,8,752,0.413339287,0.413339287,0.41293295,0.506409537,18.30218484,0.13956465,
633078,Bruce Hornsby,1980,Pop/Rock,9,676,0.00621126,1,0.36491781,0.507664253,19.58387375,0.139539414,
300024,Prefab Sprout,1970,Pop/Rock,9,676,0.00621126,1,0.36491781,0.511855665,19.41239851,0.139459603,
451183,Michael Chapman,1960,Folk,1,76,0,1,0.365529289,0.5,6.647688374,0.139365746,
332641,Nic Jones,1960,Folk,1,76,0,1,0.365529289,0.5,6.647688374,0.139365746,
812480,John Stewart,1960,Folk,1,76,0,1,0.365529289,0.5,6.647688374,0.139365746,
225948,Dead Can Dance,1980,Pop/Rock,6,908,0.095894024,0.058891518,0.512009117,0.511897992,15.99016596,0.139082077,
14201,Spirit of the West,1980,Folk,1,76,0,1,0.365529289,0.50799188,6.527957918,0.139043119,
781423,Bill Evans Trio,1940,Jazz,2,218.5,0,0,0.534446645,0.5,7.690605512,0.139030208,
762500,Bikini Kill,1990,Pop/Rock,9,676,0.00621126,1,0.36491781,0.514577255,19.24529088,0.138994232,
16186,Amel Larrieux,1990,R&B,2,323.5,0,0,0.534446645,0.515248509,9.072317124,0.138899979,
928351,Morbid Angel,1980,Pop/Rock,9,676,0.184548732,1,0.346634959,0.531354995,19.58387375,0.138733832,
91438,The Gun Club,1980,Pop/Rock,9,676,0.039261012,1,0.361634869,0.509120396,19.58387375,0.138680707,
312062,Marvin Sease,1960,Blues,1,80,0,1,0.365529289,0.510282279,6.647688374,0.138630352,
855356,Kate Wolf,1970,Folk,1,76,0,1,0.365529289,0.508878713,6.470799504,0.138066277,
831381,Robin Trower,1960,Pop/Rock,9,676,0.189703554,1,0.346086336,0.519917619,19.94306512,0.138018578,
166383,Djivan Gasparyan,1940,International,1,52,0,1,0.365529289,0.5,5.438079309,0.137827555,
68898,The Balfa Brothers,1940,International,1,52,0,1,0.365529289,0.5,5.438079309,0.137827555,
753706,The All-American Rejects,2000,Pop/Rock,11,554.5,0,1,0.365529289,0.51271615,17.31396154,0.137798615,
20050,Ten Years After,1960,Pop/Rock,9,676,0.189703554,1,0.346086336,0.519017894,19.94306512,0.137779734,
234647,Deborah Cox,1990,R&B,2,323.5,0,0,0.534446645,0.510390743,9.072317124,0.137590429,
16835,The Paul Butterfield Blues Band,1960,Blues,1,80,0,1,0.365529289,0.506249674,6.647688374,0.137534799,
49367,The Blackbyrds,1970,R&B,2,323.5,0,0,0.534446645,0.505489654,9.151092418,0.137452431,
166291,Eagle-Eye Cherry,1990,Pop/Rock,6,908,0.058891518,0.058891518,0.517426314,0.508669109,15.7137142,0.137252354,
361973,Kashif,1980,R&B,2,323.5,0,0,0.534446645,0.5,9.231926622,0.137160658,
772745,Incubus,1990,Pop/Rock,9,676,0.058891518,1,0.359661756,0.514461131,19.24529088,0.136961328,
230111,David Wilcox,1980,Folk,1,76,0,1,0.365529289,0.5,6.527957918,0.136855651,
520033,The Boomtown Rats,1970,Pop/Rock,9,676,0.058891518,1,0.359661756,0.509556331,19.41239851,0.136833461,
660401,Gary Glitter,1960,Pop/Rock,9,676,0.189703554,1,0.346086336,0.514742734,19.94306512,0.13664484,
636394,Strung Out,1990,Pop/Rock,9,676,0.058891518,1,0.359661756,0.512197309,19.24529088,0.136358647,
289177,Sam the Sham & the Pharaohs,1960,Pop/Rock,9,676,0.195928888,1,0.345422329,0.514417548,19.94306512,0.136296512,
767095,Bohannon,1970,R&B,2,323.5,0,0,0.534446645,0.5,9.151092418,0.135959688,
50251,Blind Melon,1990,Pop/Rock,9,676,0.058891518,1,0.359661756,0.510271123,19.24529088,0.135845852,
491996,A.C. Reed,1960,Blues,1,80,0,1,0.365529289,0.5,6.647688374,0.135836926,
199090,Denise LaSalle,1960,Blues,1,80,0,1,0.365529289,0.5,6.647688374,0.135836926,
200968,Gene Simmons,1960,Pop/Rock,9,676,0.195928888,1,0.345422329,0.512060224,19.94306512,0.135671932,
186594,Fran̤oise Hardy,1960,Pop/Rock,9,676,0.189703554,1,0.346086336,0.510716774,19.94306512,0.135576099,
219966,Vision of Disorder,1990,Pop/Rock,9,676,0.184548732,1,0.346634959,0.526128722,19.24529088,0.134994322,
413683,Otis Taylor,1970,Blues,1,80,0,1,0.365529289,0.508809458,6.470799504,0.134552046,
741177,Entombed,1980,Pop/Rock,9,676,0.270310072,1,0.337368613,0.528670113,19.58387375,0.13434289,
265440,Jorma Kaukonen,1960,Pop/Rock,6,908,0.293893332,0,0.489473184,0.507846667,16.28344448,0.134327479,
762921,The Charioteers,1930,Religious,1,46.5,0,1,0.365529289,0.5,5.010635294,0.134294586,
1416172,Jack Johnson,1930,Religious,1,46.5,0,1,0.365529289,0.5,5.010635294,0.134294586,
31274,Alan Parsons,1970,Pop/Rock,6,908,0,0.293893332,0.489473184,0.52158689,15.85015701,0.134290786,
817369,Derek & the Dominos,1970,Pop/Rock,10,606.5,0.510825624,1,0.309955959,0.521053498,20.46246471,0.13419145,
307025,Roky Erickson,1960,Pop/Rock,9,676,0.189703554,1,0.346086336,0.505236274,19.94306512,0.134121233,
485191,The Pastels,1980,Pop/Rock,9,676,0.195928888,1,0.345422329,0.514924433,19.58387375,0.133973579,
755519,Soul Asylum,1980,Pop/Rock,9,676,0.184548732,1,0.346634959,0.512246565,19.58387375,0.133744727,
99246,Concrete Blonde,1980,Pop/Rock,9,676,0.184548732,1,0.346634959,0.511341888,19.58387375,0.133508521,
761706,The Fleetwoods,1950,Pop/Rock,7,829.5,0.111675921,0.356883234,0.46442073,0.506489169,16.34530374,0.133495479,
57209,The Free Design,1960,Pop/Rock,9,676,0.235283943,1,0.341188382,0.509905871,19.94306512,0.133445154,
29808,Tesla,1980,Pop/Rock,10,606.5,0.510825624,1,0.309955959,0.513318099,20.64321549,0.133367039,
120060,Christian Death,1980,Pop/Rock,9,676,0.195928888,1,0.345422329,0.512102006,19.58387375,0.133239237,
39258,Paul Westerberg,1980,Pop/Rock,9,676,0.184548732,1,0.346634959,0.510300469,19.58387375,0.133236612,
842611,Peter Green,1960,Pop/Rock,6,908,0.058891518,0.293893332,0.481616084,0.511375063,16.28344448,0.133089527,
898828,The Searchers,1950,Pop/Rock,9,676,0.039261012,1,0.361634869,0.515052856,18.53383234,0.132774288,
235169,Rob Zombie,1990,Pop/Rock,10,606.5,0.510825624,1,0.309955959,0.51964915,20.2863178,0.13267773,
621423,Alejandro Escovedo,1970,Pop/Rock,6,908,0.23104906,0.058891518,0.49150938,0.510343042,15.85015701,0.131942483,
255268,Lucky Dube,1990,Reggae,1,95.5,0,1,0.365529289,0.548960046,6.415096959,0.131723863,
38977,The Associates,1980,Pop/Rock,6,908,0.058891518,0.293893332,0.481616084,0.515037498,15.99016596,0.131628484,
922911,Mojave 3,1990,Pop/Rock,9,676,0.184548732,1,0.346634959,0.512648395,19.24529088,0.131535535,
808336,Ryan Adams,1990,Pop/Rock,7,829.5,0.310818556,0.356883234,0.43639376,0.511144859,16.97275119,0.131451812,
78886,The Housemartins,1980,Pop/Rock,9,676,0.195928888,1,0.345422329,0.50520906,19.58387375,0.131445823,
756740,Swell Maps,1970,Pop/Rock,10,606.5,0.510825624,1,0.309955959,0.510379402,20.46246471,0.131442457,
339624,Meat Loaf,1970,Pop/Rock,9,676,0.195928888,1,0.345422329,0.509552692,19.41239851,0.131415127,
480830,The Mountain Goats,1990,Pop/Rock,10,606.5,0.510825624,1,0.309955959,0.512133315,20.2863178,0.130758774,
921710,The White Stripes,1990,Pop/Rock,10,606.5,0.510825624,1,0.309955959,0.510315383,20.2863178,0.130294616,
644880,David Crosby,1960,Pop/Rock,6,908,0.095894024,0.293893332,0.476573802,0.505513204,16.28344448,0.130186521,
889097,Ric Ocasek,1970,Pop/Rock,7,829.5,0.356883234,0.356883234,0.429624757,0.509616131,17.12012627,0.130146123,
287407,Jessica Simpson,1990,Pop/Rock,6,908,0,0.293893332,0.489473184,0.508056931,15.7137142,0.129681257,
146088,The Easy Riders,1950,Folk,1,76,0,1,0.365529289,0.5,6.177944114,0.129517772,
588679,Theodore Bikel,1950,Folk,1,76,0,1,0.365529289,0.5,6.177944114,0.129517772,
680374,Womack & Womack,1980,R&B,3,282.5,0,1,0.365529289,0.525902716,11.30675478,0.129317215,
228099,Howard Jones,1980,Pop/Rock,9,676,0.270310072,1,0.337368613,0.508181519,19.58387375,0.129136436,
1006765,Rodriguez,1960,Pop/Rock,6,908,0.130812036,0.293893332,0.4717425,0.505695513,16.28344448,0.128913221,
253457,Dick Haymes,1930,Vocal,2,101,0,1,0.365529289,0.5,7.086108389,0.12886628,
366889,Martha Raye,1930,Vocal,2,101,0,1,0.365529289,0.5,7.086108389,0.12886628,
153519,Earl Scruggs,1940,Country,3,187,0.058891518,1,0.359661756,0.518840282,9.419029659,0.128532604,
494474,Third World,1970,Reggae,1,95.5,0,1,0.365529289,0.530303172,6.470799504,0.128352007,
790509,Alphaville,1980,Pop/Rock,5,990,0.020410997,0.020410997,0.528567761,0.523396356,14.59695766,0.128344161,
564726,The Sundays,1980,Pop/Rock,6,908,0.095894024,0.293893332,0.476573802,0.506969445,15.99016596,0.128210028,
511773,Les Brown,1930,Jazz,2,218.5,0,0,0.534446645,0.5,7.086108389,0.128102153,
20740,Sizzla,1990,Reggae,1,95.5,0,1,0.365529289,0.533189604,6.415096959,0.127939719,
125506,Jagged Edge,1990,R&B,3,282.5,0,1,0.365529289,0.529212993,11.11127387,0.127881378,
180023,Tortoise,1990,Pop/Rock,6,908,0.058891518,0.293893332,0.481616084,0.509001244,15.7137142,0.127836759,
225754,Hound Dog Taylor,1950,Blues,1,80,0,1,0.365529289,0.50493405,6.177944114,0.127484041,
774956,Chris Kenner,1960,R&B,3,282.5,0,1,0.365529289,0.508048547,11.51413402,0.12721826,
287350,Mark Lanegan,1980,Pop/Rock,8,752,0,1,0.365529289,0.513972699,18.46385324,0.126495668,
87597,Ian Hunter,1950,Pop/Rock,9,676,0.189703554,1,0.346086336,0.511501302,18.53383234,0.126189459,
780581,Lagwagon,1990,Pop/Rock,8,752,0,1,0.365529289,0.521427311,18.14463425,0.126111664,
205627,Charlie Chaplin,1980,Reggae,1,95.5,0,1,0.365529289,0.516403378,6.527957918,0.126091821,
479350,The Toasters,1980,Pop/Rock,8,752,0.213300889,1,0.343561063,0.544942495,18.46385324,0.126057309,
815090,W.A.S.P.,1980,Pop/Rock,8,752,0.056633012,1,0.359889636,0.52018224,18.46385324,0.126048673,
540010,Capleton,1990,Reggae,1,95.5,0,1,0.365529289,0.524991083,6.415096959,0.125972471,
118664,Basia,1980,Pop/Rock,5,990,0.020410997,0.020410997,0.528567761,0.513100181,14.59695766,0.125819394,
26350,Wolfgang Amadeus Mozart,2010,Classical,1,15.5,0,1,0.365529289,0.5,2.708050201,0.125713827,
764181,The Church,1980,Pop/Rock,8,752,0,1,0.365529289,0.510211276,18.46385324,0.12556993,
803544,Dream Theater,1980,Pop/Rock,6,908,0.293893332,0.293893332,0.448284221,0.527754385,15.99016596,0.125543823,
312354,Screeching Weasel,1980,Pop/Rock,8,752,0.032269261,1,0.362333478,0.514464096,18.46385324,0.125509602,
866417,Maxi Priest,1980,Reggae,1,95.5,0,1,0.365529289,0.513943948,6.527957918,0.125491294,
147245,Duke Jordan,1940,Jazz,3,188.5,0,1,0.365529289,0.5,9.419029659,0.12538416,
750742,Slipknot,1990,Pop/Rock,8,752,0.032269261,1,0.362333478,0.522637269,18.14463425,0.125299153,
269172,Lester Flatt,1940,Country,3,187,0.058891518,1,0.359661756,0.505783997,9.419029659,0.125298163,
896965,Mikey Dread,1970,Reggae,1,95.5,0,1,0.365529289,0.517362161,6.470799504,0.125219828,
951374,Damian Marley,1990,Reggae,1,95.5,0,1,0.365529289,0.521454738,6.415096959,0.125123919,
100116,Charlie Wilson,1960,R&B,3,282.5,0.058891518,1,0.359661756,0.505662267,11.51413402,0.124588186,
101701,Conflict,1980,Pop/Rock,8,752,0.032269261,1,0.362333478,0.510401502,18.46385324,0.124518484,
476645,The Maytals,1960,Reggae,1,95.5,0,1,0.365529289,0.5,6.647688374,0.124325769,
28316,Slim Smith,1960,Reggae,1,95.5,0,1,0.365529289,0.5,6.647688374,0.124325769,
489606,Millie Small,1960,Reggae,1,95.5,0,1,0.365529289,0.5,6.647688374,0.124325769,
823482,Hopeton Lewis,1960,Reggae,1,95.5,0,1,0.365529289,0.5,6.647688374,0.124325769,
479548,The Upsetters,1960,Reggae,1,95.5,0,1,0.365529289,0.5,6.647688374,0.124325769,
897783,The Silvertones,1960,Reggae,1,95.5,0,1,0.365529289,0.5,6.647688374,0.124325769,
753617,The Adverts,1970,Pop/Rock,8,752,0.032269261,1,0.362333478,0.514090134,18.30218484,0.124320214,
78532,Inner Circle,1970,Reggae,1,95.5,0,1,0.365529289,0.51364119,6.470799504,0.124319222,
303651,Scientist,1970,Reggae,1,95.5,0,1,0.365529289,0.511707378,6.470799504,0.123851171,
213921,Less Than Jake,1990,Pop/Rock,8,752,0.032269261,1,0.362333478,0.516351019,18.14463425,0.123792063,
817011,Was (Not Was),1980,Pop/Rock,5,990,0,0.020410997,0.531499075,0.501965127,14.59695766,0.123771545,
147771,Cutty Ranks,1980,Reggae,1,95.5,0,1,0.365529289,0.506393513,6.527957918,0.123647681,
743968,Patrice Rushen,1970,R&B,3,282.5,0,1,0.365529289,0.506949253,11.20775351,0.123565154,
377891,Nazareth,1960,Pop/Rock,8,752,0.152527036,1,0.350018385,0.514752519,18.80250211,0.123536719,
673933,Mandy Moore,1990,Pop/Rock,8,752,0.032269261,1,0.362333478,0.515258321,18.14463425,0.123530095,
70800,Billy Idol,1970,Pop/Rock,9,676,0.362990349,1,0.327038588,0.505460638,19.41239851,0.123421889,
251491,Leo Sayer,1970,Pop/Rock,8,752,0.071920518,1,0.358342746,0.515904958,18.30218484,0.123384991,
208582,Lesley Gore,1960,Pop/Rock,8,752,0.143841036,1,0.350928764,0.512626229,18.80250211,0.123346411,
207735,Charlie Feathers,1950,Pop/Rock,9,676,0.235283943,1,0.341188382,0.507119464,18.53383234,0.123337856,
163420,G. Love & Special Sauce,1990,Pop/Rock,8,752,0,1,0.365529289,0.509361129,18.14463425,0.123193354,
839369,Little Eva,1960,R&B,3,282.5,0.058891518,1,0.359661756,0.5,11.51413402,0.123193081,
1028077,The-Dream,1990,R&B,3,282.5,0,1,0.365529289,0.509450888,11.11127387,0.123105975,
752673,Steve Forbert,1970,Pop/Rock,5,990,0.048727503,0.020410997,0.524455958,0.509712352,14.46914756,0.122930467,
228266,Jeff Lynne,1960,Pop/Rock,8,752,0.173286795,1,0.347829753,0.514857259,18.80250211,0.122789235,
34899,Soul Coughing,1990,Pop/Rock,8,752,0,1,0.365529289,0.507203861,18.14463425,0.1226716,
776562,Colin Blunstone,1960,Pop/Rock,8,752,0.152527036,1,0.350018385,0.510649131,18.80250211,0.122551937,
469286,The Music Machine,1960,Pop/Rock,8,752,0.143841036,1,0.350928764,0.508439989,18.80250211,0.122339132,
42993,Sonny & Cher,1960,Pop/Rock,5,990,0.144621528,0.020410997,0.510150375,0.507444382,14.8646831,0.12229951,
663455,Half Pint,1980,Reggae,1,95.5,0,1,0.365529289,0.5,6.527957918,0.122086557,
248916,Johnny Osbourne,1980,Reggae,1,95.5,0,1,0.365529289,0.5,6.527957918,0.122086557,
90011,Ini Kamoze,1980,Reggae,1,95.5,0,1,0.365529289,0.5,6.527957918,0.122086557,
746407,Sister Nancy,1980,Reggae,1,95.5,0,1,0.365529289,0.5,6.527957918,0.122086557,
165068,Garnett Silk,1980,Reggae,1,95.5,0,1,0.365529289,0.5,6.527957918,0.122086557,
172041,Joe Strummer,1970,Pop/Rock,8,752,0.056633012,1,0.359889636,0.508095971,18.30218484,0.122041941,
367188,Rihanna,2000,Pop/Rock,9,676,0.464356626,0.464356626,0.39790659,0.508879045,15.66106748,0.121967385,
198302,The Dream Syndicate,1980,Pop/Rock,8,752,0.143841036,1,0.350928764,0.515975849,18.46385324,0.121916296,
503602,The Sea and Cake,1990,Pop/Rock,5,990,0.020410997,0.020410997,0.528567761,0.505360529,14.34459288,0.12177906,
780948,Ladytron,1990,Electronic,1,101.5,0,1,0.365529289,0.523203448,6.415096959,0.121776358,
283405,Mark Chesnutt,1980,Country,2,208.5,0,1,0.365529289,0.520806562,9.231926622,0.121713274,
813731,Debbie Gibson,1980,Pop/Rock,9,676,0.464356626,1,0.315399187,0.512317366,19.58387375,0.121709618,
153503,Gary Peacock,1960,Jazz,2,218.5,0,1,0.365529289,0.523507242,9.401251056,0.121703987,
756772,Angelic Upstarts,1970,Pop/Rock,8,752,0.152527036,1,0.350018385,0.520884927,18.30218484,0.121682091,
669303,Golden Earring,1960,Pop/Rock,8,752,0.143841036,1,0.350928764,0.505437812,18.80250211,0.121616758,
352999,K.T. Oslin,1970,Country,2,208.5,0,1,0.365529289,0.524033046,9.151092418,0.121394991,
943827,Cake,1990,Pop/Rock,8,752,0.032269261,1,0.362333478,0.506281934,18.14463425,0.12137806,
683658,Yabby You,1970,Reggae,1,95.5,0,1,0.365529289,0.5,6.470799504,0.121017574,
251474,Junior Byles,1970,Reggae,1,95.5,0,1,0.365529289,0.5,6.470799504,0.121017574,
160428,Clint Eastwood,1970,Reggae,1,95.5,0,1,0.365529289,0.5,6.470799504,0.121017574,
77306,Keith Hudson,1970,Reggae,1,95.5,0,1,0.365529289,0.5,6.470799504,0.121017574,
694411,Zap Pow,1970,Reggae,1,95.5,0,1,0.365529289,0.5,6.470799504,0.121017574,
90124,Black Box,1980,Electronic,1,101.5,0,1,0.365529289,0.510913026,6.527957918,0.121007833,
563834,Dag Nasty,1980,Pop/Rock,8,752,0.143841036,1,0.350928764,0.511074577,18.46385324,0.120758209,
222601,Hot Rize,1970,Country,2,208.5,0,1,0.365529289,0.521098575,9.151092418,0.120715206,
808155,Jamie Principle,1980,Electronic,1,101.5,0,1,0.365529289,0.509348504,6.527957918,0.120637281,
223627,John Frusciante,1980,Pop/Rock,8,752,0.143841036,1,0.350928764,0.510510542,18.46385324,0.120624937,
762177,The Feelies,1970,Pop/Rock,8,752,0.152527036,1,0.350018385,0.51631654,18.30218484,0.120614886,
189641,Jean-Jacques Perrey,1960,Electronic,1,101.5,0,1,0.365529289,0.5,6.647688374,0.120595143,
39013,Alkaline Trio,1990,Pop/Rock,8,752,0.143841036,1,0.350928764,0.519341758,18.14463425,0.120590059,
807869,Joe Nichols,1990,Country,2,208.5,0,1,0.365529289,0.524912191,9.072317124,0.120551893,
762821,Big & Rich,1990,Country,2,208.5,0,1,0.365529289,0.524475478,9.072317124,0.120451597,
234844,Debbie Harry,1960,Pop/Rock,8,752,0.173286795,1,0.347829753,0.504148573,18.80250211,0.120235302,
25778,Slave,1970,R&B,3,282.5,0.058891518,1,0.359661756,0.501084347,11.20775351,0.120175086,
146551,Cybotron,1980,Electronic,1,101.5,0,1,0.365529289,0.507382148,6.527957918,0.120171557,
482677,The Lemonheads,1980,Pop/Rock,9,676,0.464356626,1,0.315399187,0.505692683,19.58387375,0.120135813,
127301,Lamb,1990,Electronic,1,101.5,0,1,0.365529289,0.516050824,6.415096959,0.120111575,
97173,Bonnie Tyler,1970,Pop/Rock,5,990,0.144621528,0.020410997,0.510150375,0.511557673,14.46914756,0.120010201,
742980,Patra,1990,Reggae,1,95.5,0,1,0.365529289,0.5,6.415096959,0.11997582,
931231,Tippa Irie,1990,Reggae,1,95.5,0,1,0.365529289,0.5,6.415096959,0.11997582,
90079,Chely Wright,1990,Country,2,208.5,0,1,0.365529289,0.522051482,9.072317124,0.1198949,
787757,The Dictators,1970,Pop/Rock,8,752,0.152527036,1,0.350018385,0.512193059,18.30218484,0.119651614,
350585,Pirates of the Mississippi,1980,Country,2,208.5,0,1,0.365529289,0.511414738,9.231926622,0.11951839,
185669,Mac Davis,1960,Country,2,208.5,0,1,0.365529289,0.502176059,9.401251056,0.119511805,
166785,Dan Fogelberg,1960,Pop/Rock,8,752,0.290787702,1,0.335113542,0.51996347,18.80250211,0.119473486,
937150,Broadcast,1990,Electronic,1,101.5,0,1,0.365529289,0.513118204,6.415096959,0.119429003,
943936,Buddy Miles,1960,Pop/Rock,5,990,0.048727503,0.223143551,0.494140741,0.511232123,14.8646831,0.119345721,
118791,LeAnn Rimes,1990,Country,2,208.5,0,1,0.365529289,0.519419667,9.072317124,0.119290474,
573100,Daryle Singletary,1990,Country,2,208.5,0,1,0.365529289,0.519037936,9.072317124,0.119202805,
130855,Tony Rice,1970,Country,2,208.5,0,1,0.365529289,0.514498514,9.151092418,0.119186267,
927795,Tift Merritt,1990,Country,2,208.5,0,1,0.365529289,0.518846752,9.072317124,0.119158898,
327130,Jerry Douglas,1970,Country,2,208.5,0,1,0.365529289,0.514303046,9.151092418,0.119140986,
767370,Billy Dean,1980,Country,2,208.5,0,1,0.365529289,0.50915212,9.231926622,0.118989613,
169124,Eddie Harris,1960,Jazz,2,218.5,0,1,0.365529289,0.511298339,9.401251056,0.118865684,
2960510,A*Teens,1990,Electronic,1,101.5,0,1,0.365529289,0.510651797,6.415096959,0.118854944,
16574,Alpha,1990,Electronic,1,101.5,0,1,0.365529289,0.509643534,6.415096959,0.118620269,
